rowid,kepid,kepoi_name,kepler_name,koi_period,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
3175,10187017,K00082.04,Kepler-102 c,7.07136119,0.007798,1.27319,0.63,0.067,719.0,63.11,14.99,6,4900.0,4.602,0.08,0.741,0.806
3177,5774349,K00557.01,Kepler-599 b,15.65563866,0.027942,2.0611,2.55,0.1128,623.0,35.62,29.89,1,5185.0,4.484,-0.06,0.837,0.779
3181,6501635,K00560.01,Kepler-600 b,23.67513153,0.032391,0.48621000000000003,2.76,0.1536,528.0,18.38,24.3,1,5309.0,4.588,-0.08,0.781,0.869
3182,3217264,K00401.01,Kepler-149 b,29.19899219,0.040458999999999995,2.05855,4.15,0.1815,540.0,20.05,45.27,3,5376.0,4.462,0.28,0.94,0.934
3183,3217264,K00401.02,Kepler-149 d,160.0191598,0.041725,1.77683,4.28,0.5642,306.0,2.08,134.0,3,5376.0,4.462,0.28,0.94,0.934
3185,6850504,K00070.01,Kepler-20 c,10.854095934000002,0.029604000000000002,1.41039,2.99,0.0919,765.0,80.88,20.63,5,5465.0,4.449,0.02,0.925,0.876
3186,3217264,K00401.03,Kepler-149 c,55.3291399,0.016221,1.38589,1.67,0.2779,436.0,8.55,60.8,3,5376.0,4.462,0.28,0.94,0.934
3188,7440748,K00457.02,Kepler-161 c,7.064252021000001,0.027117000000000002,7.671539999999999,2.37,0.0677,769.0,82.76,27.3,2,5076.0,4.55,0.1,0.799,0.827
3191,7977197,K00459.01,Kepler-162 c,19.44639139,0.031094,0.8832200000000001,3.24,0.1355,681.0,50.73,26.0,2,5815.0,4.421,-0.3,0.954,0.875
3192,7977197,K00459.02,Kepler-162 b,6.91986988,0.013366999999999999,0.31338,1.39,0.068,961.0,201.41,9.26,2,5815.0,4.421,-0.3,0.954,0.875
3194,6266741,K00508.02,Kepler-170 c,16.6658994,0.025297,1.54151,2.85,0.1313,702.0,57.31,28.3,2,5674.0,4.446000000000001,0.48,1.032,1.086
3195,6381846,K00509.01,Kepler-171 b,4.16696628,0.026616,1.82708,2.74,0.0492,1053.0,291.34,11.881,3,5456.0,4.45,0.14,0.943,0.914
3197,6381846,K00509.02,Kepler-171 c,11.46347165,0.029133,5.91602,3.0,0.0966,752.0,75.57,34.51,3,5456.0,4.45,0.14,0.943,0.914
3198,6381846,K00509.03,Kepler-171 d,39.6034,0.021546,1.25339,2.22,0.2208,497.0,14.47,47.01,3,5456.0,4.45,0.14,0.943,0.914
3199,6422155,K00510.01,Kepler-172 b,2.940304817,0.022515,0.28494,2.59,0.0397,1256.0,588.66,5.07,4,5527.0,4.376,0.26,1.054,0.964
3200,6665695,K00561.01,Kepler-601 b,5.378868001,0.022038,0.73018,1.86,0.056,833.0,113.59,10.37,1,5077.0,4.567,0.0,0.774,0.806
3201,6707833,K00563.01,Kepler-602 b,15.28467725,0.017991999999999998,0.16706,2.7,0.1224,852.0,124.4,12.73,1,5763.0,4.181,0.16,1.374,1.045
3203,6786037,K00564.01,Kepler-603 b,21.05349939,0.02018,0.514,2.75,0.1502,731.0,67.48,22.92,3,5751.0,4.254,0.14,1.247,1.018
3204,6786037,K00564.02,Kepler-603 c,127.905412,0.058973000000000005,0.3041,8.03,0.5001,401.0,6.09,64.1,3,5751.0,4.254,0.14,1.247,1.018
3205,6786037,K00564.03,Kepler-603 d,6.21716039,0.013325,0.53208,1.81,0.0666,1098.0,343.21,10.28,3,5751.0,4.254,0.14,1.247,1.018
3212,5351250,K00408.01,Kepler-150 c,7.381980206000001,0.034222,2.25264,3.42,0.0717,876.0,138.88,18.652,5,5559.0,4.47,-0.02,0.914,0.899
3213,8043638,K00460.01,Kepler-559 b,17.58751692,0.033351,1.92199,4.03,0.1277,706.0,58.6,31.56,2,5433.0,4.302,0.16,1.107,0.896
3218,8890783,K00464.01,Kepler-561 b,58.36205791,0.06741,1.87105,7.02,0.2918,446.0,9.33,69.6,2,5592.0,4.467,0.16,0.953,0.973
3219,8890783,K00464.02,Kepler-561 c,5.350156114,0.024953,4.18915,2.6,0.0593,989.0,226.02,18.507,2,5592.0,4.467,0.16,0.953,0.973
3221,6422155,K00510.02,Kepler-172 c,6.38899658,0.025119,0.19274000000000002,2.89,0.0666,970.0,209.17,7.46,4,5527.0,4.376,0.26,1.054,0.964
3222,6422155,K00510.03,Kepler-172 d,14.62709685,0.023474000000000002,0.11062999999999999,2.7,0.1157,736.0,69.31,10.78,4,5527.0,4.376,0.26,1.054,0.964
3223,6422155,K00510.04,Kepler-172 e,35.1184432,0.028308999999999997,0.1603,3.26,0.2074,550.0,21.57,21.9,4,5527.0,4.376,0.26,1.054,0.964
3224,6451936,K00511.01,Kepler-173 c,8.00579096,0.023088,2.5084400000000002,2.36,0.0725,956.0,197.06,20.41,2,6032.0,4.395,-0.78,0.935,0.793
3225,6451936,K00511.02,Kepler-173 b,4.26374378,0.012564,2.5817099999999997,1.28,0.0476,1179.0,457.15,13.54,2,6032.0,4.395,-0.78,0.935,0.793
3227,8056665,K00089.01,Kepler-462 b,84.6877524,0.017238,0.74607,3.37,0.4172,611.0,32.96,65.64,2,6688.0,4.062,-0.2,1.79,1.353
3229,7119481,K00566.01,Kepler-604 b,25.85499978,0.022792,3.6183300000000003,2.4,0.1735,637.0,38.81,50.38,3,6122.0,4.487,-0.18,0.964,1.041
3230,7445445,K00567.01,Kepler-184 b,10.68758211,0.028544,0.56806,2.64,0.0909,780.0,87.41,15.08,3,5788.0,4.524,-0.34,0.848,0.877
3231,7445445,K00567.02,Kepler-184 c,20.30303506,0.023337,0.50785,2.16,0.1395,630.0,37.12,22.28,3,5788.0,4.524,-0.34,0.848,0.877
3233,5351250,K00408.02,Kepler-150 d,12.56096618,0.027423000000000003,2.1534400000000002,2.74,0.1021,734.0,68.49,26.188,5,5559.0,4.47,-0.02,0.914,0.899
3234,5351250,K00408.03,Kepler-150 e,30.8261043,0.031848,0.09258999999999999,3.18,0.1858,544.0,20.68,16.69,5,5559.0,4.47,-0.02,0.914,0.899
3235,6850504,K00070.02,Kepler-20 b,3.696121272,0.017627,2.20611,1.78,0.0448,1095.0,340.33,11.679,5,5465.0,4.449,0.02,0.925,0.876
3236,5351250,K00408.04,Kepler-150 b,3.42806306,0.012074,2.11056,1.21,0.043,1131.0,386.14,10.94,5,5559.0,4.47,-0.02,0.914,0.899
3237,5444548,K00409.01,Kepler-545 b,13.24931848,0.024322999999999997,0.67389,2.86,0.1087,806.0,99.54,18.42,1,5799.0,4.361000000000001,0.0,1.078,0.972
3241,9583881,K00467.01,Kepler-562 b,18.00932214,0.05176,0.89694,4.96,0.1333,658.0,44.29,24.87,1,5815.0,4.54,-0.12,0.877,0.973
3242,9589524,K00468.01,Kepler-563 b,22.18431824,0.035648,7.39065,3.18,0.1418,546.0,21.06,57.72,1,5157.0,4.5,-0.08,0.818,0.771
3245,10187017,K00082.05,Kepler-102 b,5.28691996,0.006312,0.96999,0.51,0.0552,792.0,92.97,11.27,6,4900.0,4.602,0.08,0.741,0.806
3246,6838050,K00512.01,Kepler-583 b,6.51003001,0.022098,1.6198,2.78,0.0689,1017.0,253.24,15.367,1,5638.0,4.327,0.32,1.153,1.029
3247,6937692,K00513.01,Kepler-584 b,35.18105723,0.031415,0.2214,4.17,0.2281,664.0,45.89,24.4,1,6520.0,4.375,0.07,1.215,1.279
3251,7445445,K00567.03,Kepler-184 d,29.02235217,0.027485000000000002,0.44605,2.55,0.177,559.0,23.06,27.1,3,5788.0,4.524,-0.34,0.848,0.877
3252,7595157,K00568.01,Kepler-605 b,3.383540239,0.015341,5.24544,1.65,0.042,1133.0,389.19,14.7,2,5300.0,4.385,0.18,0.986,0.861
3253,7595157,K00568.02,Kepler-605 c,2.358952404,0.008881,4.01115,0.96,0.033,1278.0,630.43,10.57,2,5300.0,4.385,0.18,0.986,0.861
3254,8008206,K00569.01,Kepler-185 c,20.72904234,0.022175999999999998,4.96047,1.94,0.1378,530.0,18.68,48.3,2,4979.0,4.538,0.16,0.803,0.811
3255,8008206,K00569.02,Kepler-185 b,1.632916419,0.012891999999999999,3.70034,1.13,0.0253,1237.0,554.07,8.05,2,4979.0,4.538,0.16,0.803,0.811
3259,5683743,K00412.01,Kepler-546 b,4.147021189,0.055578999999999996,1.54911,7.31,0.0502,1258.0,590.84,11.21,1,5818.0,4.266,-0.02,1.205,0.977
3260,5791986,K00413.01,Kepler-151 b,15.22895514,0.033813,2.33268,3.0,0.1152,639.0,39.4,30.6,2,5456.0,4.562,-0.1,0.812,0.878
3261,5791986,K00413.02,Kepler-151 c,24.67458244,0.026266,1.43079,2.33,0.1589,544.0,20.71,35.8,2,5456.0,4.562,-0.1,0.812,0.878
3264,9844088,K00470.01,Kepler-564 b,3.750832927,0.044422,4.90419,4.61,0.0484,1129.0,383.77,15.393,1,5776.0,4.512,0.21,0.95,1.068
3265,10019643,K00471.01,Kepler-163 c,21.34736612,0.027344999999999998,0.34883000000000003,3.2,0.1445,648.0,41.65,20.33,2,5395.0,4.324,0.16,1.071,0.882
3266,10019643,K00471.02,Kepler-163 b,7.81100952,0.0116,0.42311000000000004,1.36,0.0739,906.0,159.24,11.09,2,5395.0,4.324,0.16,1.071,0.882
3267,10123064,K00472.01,Kepler-565 b,4.243748097,0.034312999999999996,1.04797,3.16,0.0501,1063.0,301.46,9.9923,1,5873.0,4.553999999999999,-0.3,0.843,0.93
3270,8015907,K00517.01,Kepler-585 b,2.752359689,0.025966000000000003,2.10797,2.54,0.0375,1178.0,455.43,9.45,1,5461.0,4.499,0.12,0.897,0.926
3271,8017703,K00518.01,Kepler-174 b,13.98177862,0.029383,3.6549400000000003,2.09,0.0978,553.0,22.1,33.6,3,4859.0,4.615,-0.52,0.651,0.636
3272,8017703,K00518.02,Kepler-174 c,44.0003975,0.02192,2.96155,1.56,0.21,377.0,4.79,67.17,3,4859.0,4.615,-0.52,0.651,0.636
3277,8120608,K00571.01,Kepler-186 c,7.26731094,0.023657,5.61777,1.14,0.0564,464.0,10.93,25.031,5,3751.0,4.8,-0.34,0.443,0.452
3278,8120608,K00571.02,Kepler-186 d,13.3430025,0.026639,3.82271,1.29,0.0845,379.0,4.87,33.0,5,3751.0,4.8,-0.34,0.443,0.452
3279,8120608,K00571.03,Kepler-186 b,3.8867950010000003,0.020036,6.29119,0.97,0.0371,571.0,25.26,17.13,5,3751.0,4.8,-0.34,0.443,0.452
3283,6850504,K00070.03,Kepler-20 d,77.6114427,0.02568,1.8855400000000002,2.59,0.3411,397.0,5.87,84.36,5,5465.0,4.449,0.02,0.925,0.876
3284,6508221,K00416.01,Kepler-152 b,18.20795835,0.038279,1.53369,3.08,0.1265,551.0,21.86,30.0,4,5176.0,4.612,-0.18,0.738,0.826
3287,10460984,K00474.01,Kepler-164 c,10.94577783,0.023673,0.72413,2.84,0.0954,881.0,142.23,16.61,4,5888.0,4.342,-0.1,1.097,0.966
3288,10460984,K00474.02,Kepler-164 d,28.9869016,0.022565,1.00627,2.7,0.1826,637.0,38.82,35.5,4,5888.0,4.342,-0.1,1.097,0.966
3290,10460984,K00474.04,Kepler-164 b,5.03505665,0.013596,0.63958,1.63,0.0568,1141.0,401.23,9.5,4,5888.0,4.342,-0.1,1.097,0.966
3292,8022244,K00519.01,Kepler-175 b,11.90352088,0.023415000000000002,1.02936,2.56,0.1047,827.0,110.54,19.76,2,6063.0,4.47,-0.02,1.001,1.079
3293,2571238,K00084.01,Kepler-19 b,9.286964466,0.023784,2.2084599999999996,2.1,0.0835,762.0,79.68,21.594,1,5546.0,4.575,-0.14,0.81,0.907
3294,8022244,K00519.02,Kepler-175 c,34.0350605,0.025247,0.71902,2.76,0.2109,583.0,27.24,35.3,2,6063.0,4.47,-0.02,1.001,1.079
3295,8037145,K00520.01,Kepler-176 c,12.75934489,0.028553,1.15662,2.58,0.0988,633.0,37.95,21.51,4,4963.0,4.501,0.16,0.826,0.789
3296,8037145,K00520.02,Kepler-176 b,5.4331329020000005,0.017856999999999998,1.24273,1.61,0.0559,841.0,118.56,12.47,4,4963.0,4.501,0.16,0.826,0.789
3298,8193178,K00572.01,Kepler-187 c,10.64021008,0.02134,0.17015999999999998,2.87,0.0966,963.0,203.48,10.06,2,6112.0,4.281000000000001,-0.06,1.233,1.057
3299,8193178,K00572.02,Kepler-187 b,4.93883135,0.01068,0.24577,1.44,0.0579,1244.0,566.38,6.82,2,6112.0,4.281000000000001,-0.06,1.233,1.057
3300,8344004,K00573.01,Kepler-188 c,5.996533443,0.024912,0.9829200000000001,2.96,0.0638,1025.0,260.49,12.32,2,5622.0,4.346,0.14,1.089,0.958
3301,8344004,K00573.02,Kepler-188 b,2.06190864,0.013746000000000001,1.46184,1.63,0.0313,1463.0,1082.28,6.9,2,5622.0,4.346,0.14,1.089,0.958
3302,8355239,K00574.01,Kepler-189 c,20.13490007,0.032994,0.87716,2.98,0.1339,544.0,20.66,26.6,2,4963.0,4.501,0.16,0.826,0.789
3304,6508221,K00416.02,Kepler-152 c,88.2553729,0.036768,1.24217,2.96,0.3623,326.0,2.67,80.0,4,5176.0,4.612,-0.18,0.738,0.826
3308,8352537,K00420.01,Kepler-547 b,6.010383339,0.047131,4.148,3.8,0.058,768.0,82.31,19.93,1,4882.0,4.558,-0.12,0.738,0.718
3312,10577994,K00475.01,Kepler-165 b,8.1808949,0.024994,2.27284,2.1,0.0754,716.0,62.21,20.03,2,5081.0,4.596,0.12,0.77,0.864
3313,10577994,K00475.02,Kepler-165 c,15.31296388,0.027875,2.49146,2.34,0.1145,581.0,26.98,31.4,2,5081.0,4.596,0.12,0.77,0.864
3314,10599206,K00476.01,Kepler-566 b,18.42794957,0.026288,2.3641900000000002,2.24,0.1247,526.0,18.05,34.9,1,4768.0,4.5360000000000005,0.18,0.779,0.759
3320,10227020,K00730.01,Kepler-223 d,14.78767172,0.025359,0.58731,3.46,0.1201,827.0,110.42,18.935,4,5814.0,4.269,0.16,1.248,1.055
3321,4563268,K00627.02,Kepler-625 c,4.16536757,0.010027,0.8446299999999999,1.0,0.0508,1048.0,284.49,9.18,2,5604.0,4.52,0.18,0.912,1.004
3322,4644604,K00628.01,Kepler-626 b,14.48584765,0.024271,0.31418,2.88,0.115,784.0,89.16,15.16,1,5784.0,4.352,0.0,1.085,0.966
3323,4656049,K00629.01,Kepler-627 b,40.6992062,0.021549000000000002,0.17147,3.2,0.2327,685.0,52.05,24.7,1,6419.0,4.175,-0.48,1.362,1.012
3326,4742414,K00631.01,Kepler-628 b,15.458056682,0.059289,0.22765,9.11,0.1241,871.0,136.4,14.2202,1,5868.0,4.169,0.1,1.407,1.066
3330,7764367,K00685.01,Kepler-644 b,3.173914037,0.017772,0.13513,3.07,0.0466,1655.0,1769.83,4.16,1,6432.0,4.164,0.14,1.584,1.337
3334,10227020,K00730.02,Kepler-223 c,9.84824649,0.019691,0.27849,2.68,0.0916,947.0,189.82,11.26,4,5814.0,4.269,0.16,1.248,1.055
3335,10227020,K00730.03,Kepler-223 e,19.7243672,0.026226,0.05524,3.57,0.1455,751.0,75.23,10.43,4,5814.0,4.269,0.16,1.248,1.055
3336,6678383,K00111.03,Kepler-104 d,51.75530504,0.023742,0.5448,2.61,0.2638,515.0,16.6,42.6,4,5979.0,4.394,-0.34,1.005,0.913
3338,10227020,K00730.04,Kepler-223 b,7.38443269,0.017768,0.18875,2.42,0.0756,1042.0,278.67,8.16,4,5814.0,4.269,0.16,1.248,1.055
3341,4827723,K00632.01,Kepler-629 b,7.23858162,0.014747999999999999,2.0384900000000004,1.34,0.0712,816.0,104.51,17.81,1,5411.0,4.561,0.06,0.831,0.917
3342,4841374,K00633.01,Kepler-630 b,161.4746786,0.028533,0.41011000000000003,3.25,0.5729,343.0,3.27,82.7,1,5761.0,4.383,0.0,1.044,0.96
3347,8161561,K00688.01,Kepler-645 b,3.275821982,0.016437,0.33381,3.54,0.049,1730.0,2121.23,5.74,1,6185.0,4.013,0.36,1.972,1.46
3348,8361905,K00689.01,Kepler-646 b,15.87360981,0.018966999999999998,2.53735,1.53,0.1149,632.0,37.68,32.3,1,5656.0,4.607,-0.56,0.737,0.801
3352,8480285,K00691.02,Kepler-647 b,16.2254975,0.010102,0.46518999999999994,1.21,0.1222,788.0,90.93,18.64,2,5956.0,4.322,-0.28,1.098,0.922
3353,10265898,K00732.01,Kepler-656 b,1.260258822,0.034238,0.53778,3.57,0.0232,1569.0,1435.82,3.56,3,5550.0,4.5,0.46,0.954,1.05
3356,10271806,K00733.01,Kepler-224 c,5.924993927,0.042444,0.46868999999999994,3.15,0.0579,758.0,77.91,9.55,4,5016.0,4.641,-0.34,0.679,0.743
3357,10271806,K00733.02,Kepler-224 d,11.34934848,0.03229,2.7530200000000002,2.39,0.0893,610.0,32.75,26.56,4,5016.0,4.641,-0.34,0.679,0.743
3359,5113822,K00638.01,Kepler-199 b,23.6421965,0.03015,1.7247,2.9,0.1602,595.0,29.65,37.075,2,5750.0,4.538,-0.04,0.882,0.98
3360,5113822,K00638.02,Kepler-199 c,67.0930642,0.036414999999999996,0.36079,3.51,0.3211,420.0,7.38,44.1,2,5750.0,4.538,-0.04,0.882,0.98
3361,5120087,K00639.01,Kepler-631 b,17.97979816,0.019546,0.91814,2.89,0.1447,828.0,111.12,25.035,1,6141.0,4.272,0.34,1.352,1.247
3362,5121511,K00640.01,Kepler-632 b,30.99664113,0.026055000000000002,2.9338599999999997,2.43,0.1885,500.0,14.72,53.0,1,5324.0,4.544,0.21,0.853,0.928
3363,8557374,K00692.01,Kepler-213 b,2.462344253,0.012128,3.6266300000000005,1.33,0.0367,1326.0,730.86,10.5143,2,5736.0,4.467,0.34,1.008,1.087
3364,8557374,K00692.02,Kepler-213 c,4.822969318,0.020176,7.44338,2.22,0.0575,1060.0,297.73,20.9,2,5736.0,4.467,0.34,1.008,1.087
3365,8738735,K00693.01,Kepler-214 c,28.7796446,0.01708,0.052539999999999996,1.95,0.191,619.0,34.65,13.2,2,6000.0,4.45,0.16,1.044,1.122
3366,8738735,K00693.02,Kepler-214 b,15.66057688,0.017953,0.37056,2.05,0.1273,758.0,78.01,16.87,2,6000.0,4.45,0.16,1.044,1.122
3367,8802165,K00694.01,Kepler-648 b,17.42115972,0.029276999999999997,0.5978600000000001,3.11,0.1341,674.0,48.91,21.25,1,5679.0,4.487,0.3,0.972,1.058
3368,10271806,K00733.03,Kepler-224 b,3.13295351,0.018691,2.4948200000000003,1.39,0.0379,937.0,181.84,10.9,4,5016.0,4.641,-0.34,0.679,0.743
3369,10271806,K00733.04,Kepler-224 e,18.64349986,0.028845,7.732289999999999,2.14,0.1243,517.0,16.91,52.2,4,5016.0,4.641,-0.34,0.679,0.743
3371,10272442,K00734.01,Kepler-657 b,24.5434566,0.031007999999999997,0.59382,3.08,0.1654,616.0,34.07,26.641,2,5955.0,4.52,-0.16,0.91,0.999
3372,10984090,K00112.01,Kepler-466 b,51.07926451,0.024683,1.7903099999999998,2.75,0.2671,503.0,15.17,62.74,2,5833.0,4.407,-0.04,1.022,0.974
3379,8805348,K00695.01,Kepler-649 b,29.90721859,0.022053,2.36315,2.16,0.1805,564.0,23.92,48.16,1,5739.0,4.476,-0.26,0.896,0.875
3382,8878187,K00697.01,Kepler-650 b,3.0321479460000003,0.022926,0.10012,3.62,0.0421,1507.0,1218.88,3.65,1,5827.0,4.151,0.16,1.447,1.081
3383,4914423,K00108.01,Kepler-103 b,15.96532718,0.021282,0.6328699999999999,3.33,0.1269,872.0,136.42,20.43,2,5880.0,4.154,0.08,1.433,1.068
3386,10340423,K00736.01,Kepler-225 c,18.79418506,0.035431,4.09291,2.33,0.1177,412.0,6.79,42.4,3,4126.0,4.668,-0.06,0.602,0.616
3387,10340423,K00736.02,Kepler-225 b,6.73893544,0.021833,2.7212,1.44,0.0594,579.0,26.64,18.694,3,4126.0,4.668,-0.06,0.602,0.616
3389,10358759,K00738.01,Kepler-29 b,10.3392408,0.031329,3.18827,2.98,0.0919,777.0,86.46,26.22,2,5730.0,4.545,-0.06,0.87,0.968
3390,5374854,K00645.01,Kepler-633 b,8.50339249,0.014143000000000001,0.57398,1.95,0.0815,1021.0,257.22,12.99,2,5877.0,4.2330000000000005,-0.04,1.265,0.997
3393,5531694,K00647.01,Kepler-634 b,5.16949729,0.013359999999999999,0.45813000000000004,2.06,0.0578,1309.0,694.32,8.65,2,6011.0,4.123,-0.3,1.409,0.963
3396,8962094,K00700.01,Kepler-215 d,30.86436512,0.024615,1.88011,2.23,0.187,527.0,18.22,45.6,4,5677.0,4.563,-0.18,0.828,0.92
3397,8962094,K00700.02,Kepler-215 b,9.36059705,0.015650999999999998,0.5817100000000001,1.42,0.0844,784.0,89.47,13.92,4,5677.0,4.563,-0.18,0.828,0.92
3398,8962094,K00700.03,Kepler-215 c,14.6672293,0.013386000000000002,1.30064,1.21,0.1139,675.0,49.12,24.55,4,5677.0,4.563,-0.18,0.828,0.92
3399,8962094,K00700.04,Kepler-215 e,68.1609897,0.015986,2.35964,1.45,0.3171,405.0,6.34,83.4,4,5677.0,4.563,-0.18,0.828,0.92
3400,10358759,K00738.02,Kepler-29 c,13.28689997,0.029278,3.45528,2.78,0.1087,715.0,61.8,31.83,2,5730.0,4.545,-0.06,0.87,0.968
3401,10386984,K00739.01,Kepler-658 b,1.287076693,0.024255000000000002,3.53741,1.39,0.0188,871.0,135.97,6.766,1,3736.0,4.724,0.12,0.525,0.533
3403,10395381,K00740.01,Kepler-659 b,17.6717714,0.032562,0.69543,2.44,0.1204,513.0,16.38,22.6,1,4869.0,4.636,-0.16,0.687,0.767
3405,5613330,K00649.01,Kepler-635 b,23.44970494,0.016268,0.30321,2.71,0.1764,802.0,97.94,20.66,2,6188.0,4.196000000000001,0.44,1.524,1.33
3409,5796675,K00652.01,Kepler-636 b,16.080657264000003,0.049706,6.61361,4.43,0.1185,614.0,33.64,44.881,1,5303.0,4.547,0.0,0.817,0.86
3410,9002278,K00701.01,Kepler-62 d,18.16407304,0.027346,6.56405,1.98,0.1212,508.0,15.72,48.5565,5,4926.0,4.6530000000000005,-0.36,0.662,0.727
3412,9002278,K00701.02,Kepler-62 b,5.71489692,0.018387,3.89185,1.33,0.0561,747.0,73.38,18.87,5,4926.0,4.6530000000000005,-0.36,0.662,0.727
3415,4914423,K00108.02,Kepler-103 c,179.609803,0.034950999999999996,0.24738000000000002,5.47,0.6372,389.0,5.41,75.0,2,5880.0,4.154,0.08,1.433,1.068
3418,5941160,K00654.01,Kepler-200 b,8.59481851,0.017524,1.11875,1.75,0.0787,854.0,125.48,16.35,2,5675.0,4.459,-0.18,0.915,0.878
3419,5941160,K00654.02,Kepler-200 c,10.22215697,0.017212,4.67039,1.72,0.0883,806.0,99.68,29.5,2,5675.0,4.459,-0.18,0.915,0.878
3420,5966154,K00655.01,Kepler-201 b,25.6721559,0.020797,0.16095,2.68,0.179,683.0,51.47,17.77,2,6034.0,4.359,0.24,1.179,1.164
3421,5966154,K00655.02,Kepler-201 c,151.8851881,0.019153,0.19534,2.47,0.5855,378.0,4.81,62.0,2,6034.0,4.359,0.24,1.179,1.164
3426,9458613,K00707.01,Kepler-33 d,21.77568158,0.025733,0.39326,4.76,0.1577,853.0,125.14,21.4415,5,5900.0,4.022,0.0,1.694,1.1
3427,9458613,K00707.02,Kepler-33 f,41.0283424,0.021195,0.39103000000000004,3.92,0.2405,691.0,53.8,32.6468,5,5900.0,4.022,0.0,1.694,1.1
3430,6020753,K00657.01,Kepler-202 b,4.069425638,0.020652,4.24656,1.53,0.0449,802.0,97.72,15.491,2,4671.0,4.636,0.0,0.68,0.75
3432,6020753,K00657.02,Kepler-202 c,16.28247625,0.025366,4.7439599999999995,1.88,0.1132,505.0,15.37,40.5,2,4671.0,4.636,0.0,0.68,0.75
3433,6062088,K00658.01,Kepler-203 b,3.162692075,0.022069,1.40933,2.61,0.0418,1308.0,692.32,9.07,3,5821.0,4.355,-0.02,1.085,0.972
3434,9458613,K00707.03,Kepler-33 e,31.7848157,0.019205,0.41553999999999996,3.55,0.2029,752.0,75.59,28.101640000000003,5,5900.0,4.022,0.0,1.694,1.1
3435,9458613,K00707.04,Kepler-33 c,13.17555999,0.015243000000000001,0.39305,2.82,0.1128,1009.0,244.58,15.336,5,5900.0,4.022,0.0,1.694,1.1
3436,9458613,K00707.05,Kepler-33 b,5.66815821,0.009996,0.40078,1.85,0.0643,1336.0,752.7,8.797,5,5900.0,4.022,0.0,1.694,1.1
3437,9530945,K00708.01,Kepler-216 c,17.40665216,0.022193,0.48517,2.95,0.1321,814.0,104.04,19.807,2,6086.0,4.274,-0.16,1.216,1.013
3440,6062088,K00658.02,Kepler-203 c,5.370639542,0.021478999999999998,2.233,2.54,0.0595,1096.0,341.68,15.04,3,5821.0,4.355,-0.02,1.085,0.972
3441,6062088,K00658.03,Kepler-203 d,11.32977062,0.011589,1.73806,1.37,0.0979,855.0,126.21,22.76,3,5821.0,4.355,-0.02,1.085,0.972
3442,6125481,K00659.01,Kepler-637 b,23.20579353,0.016596,2.53079,5.86,0.1867,1002.0,238.21,41.61,1,5460.0,3.6260000000000003,0.42,3.231,1.609
3443,6267535,K00660.01,Kepler-638 b,6.07972016,0.015794,0.1057,2.32,0.0632,1111.0,360.77,5.91,1,5460.0,4.138999999999999,0.08,1.346,0.911
3445,6347299,K00661.01,Kepler-204 b,14.40090414,0.02071,0.25256,2.71,0.1149,828.0,111.24,14.04,2,5815.0,4.27,-0.02,1.198,0.976
3446,9530945,K00708.02,Kepler-216 b,7.69363627,0.015934999999999998,0.43582,2.12,0.0767,1069.0,308.61,11.09,2,6086.0,4.274,-0.16,1.216,1.013
3447,9578686,K00709.01,Kepler-651 b,21.3851584,0.024059999999999998,1.82855,2.17,0.1409,574.0,25.63,35.36,1,5376.0,4.516,-0.16,0.825,0.814
3448,9590976,K00710.01,Kepler-217 b,5.37493289,0.011506,0.70423,2.12,0.0626,1413.0,942.35,10.25,3,6167.0,4.037,-0.12,1.689,1.135
3449,9590976,K00710.02,Kepler-217 c,8.58600968,0.009956999999999999,0.66661,1.84,0.0856,1208.0,503.98,13.75,3,6167.0,4.037,-0.12,1.689,1.135
3451,9590976,K00710.03,Kepler-217 d,3.88688862,0.007006999999999999,0.67389,1.29,0.0505,1574.0,1448.04,8.134,3,6167.0,4.037,-0.12,1.689,1.135
3454,4832837,K00605.01,Kepler-621 b,2.628117322,0.029172000000000003,2.07457,1.77,0.031,737.0,69.56,9.12,2,3939.0,4.705,-0.04,0.557,0.575
3458,6347299,K00661.02,Kepler-204 c,25.6613816,0.013624,0.3659,1.78,0.1689,683.0,51.48,23.4,2,5815.0,4.27,-0.02,1.198,0.976
3459,6365156,K00662.01,Kepler-639 b,10.21418792,0.015775,0.45908999999999994,2.29,0.0966,957.0,198.34,13.63,1,5843.0,4.25,0.3,1.332,1.151
3460,6425957,K00663.01,Kepler-205 b,2.7556372160000002,0.022754,1.43487,1.37,0.0319,757.0,77.57,8.32,2,4121.0,4.709,-0.34,0.553,0.57
3463,6425957,K00663.02,Kepler-205 c,20.30652862,0.026202,3.1262,1.58,0.1209,389.0,5.4,40.8,2,4121.0,4.709,-0.34,0.553,0.57
3464,9597345,K00711.01,Kepler-218 c,44.6996563,0.026739999999999996,1.1835200000000001,3.05,0.2457,500.0,14.81,50.0,3,5497.0,4.394,0.38,1.046,0.988
3465,9597345,K00711.02,Kepler-218 b,3.619309734,0.012902,1.10283,1.47,0.046,1156.0,422.53,9.14,3,5497.0,4.394,0.38,1.046,0.988
3466,9597345,K00711.03,Kepler-218 d,124.5245224,0.023514,1.2517399999999999,2.69,0.4865,356.0,3.78,100.861,3,5497.0,4.394,0.38,1.046,0.988
